date,username,to,replies,retweets,favorites,Sentiment,text,geo,mentions,hashtags,id,permalink
2020-04-10 13:26,EKUPIMSER,,0,1,2,Positive,We have posted In-Home and Online Learning Resources on our website to help math and science teachers (and parents!) better assist students during the #COVID19 closures. New resources are added weekly! https://pimser.eku.edu/home-and-online-learning-resources …pic.twitter.com/ubbF6nVBo9,,,#COVID19,1.25E+18,https://twitter.com/EKUPIMSER/status/1248602671969374210
2020-04-10 13:28,SafeGuard_Cyber,,0,0,1,Neutral,#COVID19 has forced many schools to go digital rapidly. Learn how to stop #ransomware & protect students from #cyberbullying. Join us and @CrowdStrike for this intel briefing:https://crowdstrike.zoom.us/webinar/register/5415864624765/WN_F5_B9wJPRCaiObDgaHdVpQ …,,#NAME?,#COVID19 #ransomware #cyberbullying,1.25E+18,https://twitter.com/SafeGuard_Cyber/status/1248603136396152832
2020-04-10 13:30,WVStateU,,0,9,10,Neutral,"We've created an emergency fund to provide financial assistance to students impacted by the novel coronavirus COVID-19. For more info, visit https://bit.ly/2yLg5od .pic.twitter.com/Ivy0EbYf0L",,,,1.25E+18,https://twitter.com/WVStateU/status/1248603738266382337
2020-04-10 13:31,IHEPTweets,insidehighered,0,2,3,Neutral,"""...in the midst of national consternation over coping with COVID-19, #highered faces a twofold challenge: assessing and responding equitably to students’ uncertainty and stress from the virus’s effects and devising improved responses to future crises."" https://twitter.com/insidehighered/status/1248402064801017858 …",,,#highered,1.25E+18,https://twitter.com/IHEPTweets/status/1248604300240134145
2020-04-10 13:30,mdsocialwork,,1,5,5,Neutral,. @umms has instituted emergency hiring of #socialworkers and #socialwork students to help respond to the #COVID-19 pandemic. @MSW_Dept @CoppinStateUniv @SUSocialWork Learn more here: https://jobs.umms.org/COVID-19-Emergency-Staffing-Pool …pic.twitter.com/OT2yZiiTST,,#NAME?,#socialworkers #socialwork #COVID,1.25E+18,https://twitter.com/mdsocialwork/status/1248604207428653056
2020-04-10 13:30,GLSEN,,0,3,7,Positive,How is your student group grappling with #COVID19? Are you innovating new programs and ideas for how to still build community and support #LGBTQ youth in this moment? We want to hear and celebrate your stories! Share your experiences here: https://bit.ly/2xfI9zN pic.twitter.com/eQea6mNpDA,,,#COVID19 #LGBTQ,1.25E+18,https://twitter.com/GLSEN/status/1248604143041855488
2020-04-10 13:33,REL_Appalachia,,0,2,0,Neutral,Calling all #postsecondary educators! The Using Technology to Support Postsecondary Student Learning practice guide provides 5 recommendations for using #technology to support student learning. Check it out now: https://is.gd/HvwHPP #COVID19 #schoolclosures #onlinelearningpic.twitter.com/xmQEuzMMZj,,,#postsecondary #technology #COVID19 #schoolclosures #onlinelearningpic,1.25E+18,https://twitter.com/REL_Appalachia/status/1248604408960540673
2020-04-10 13:34,Rdene915,,1,0,3,Neutral,6 mental health resources for students during the coronavirus pandemic https://www.eschoolnews.com/?p=196872 via @eschoolnews #education #mentalhealth #SEL #edchat #remotelearning #COVID19 #COVIDー19 #thriveinedu #k12,,#NAME?,#education #mentalhealth #SEL #edchat #remotelearning #COVID19 #COVIDー19 #thriveinedu #k12,1.25E+18,https://twitter.com/Rdene915/status/1248605005550157825
2020-04-10 13:37,elenalab100,,0,0,3,Neutral,Graduate students seek time-to-degree and funding extensions during COVID-19 https://www.insidehighered.com/news/2020/04/07/graduate-students-seek-time-degree-and-funding-extensions-during-covid-19 …,,,,1.25E+18,https://twitter.com/elenalab100/status/1248605320848474113
2020-04-10 13:34,k12albemarle,,0,6,7,Neutral,"Albemarle County Students Earn 46 Science Awards, Including Both “Grand Award” Honors, One with Applications for COVID-19. https://www.k12albemarle.org/acps/division/communications/newsroom/Pages/ACPS%20Students%20Earn%2046%20Science%20Awards,%20Including%20Both%20%E2%80%9CGrand%20Award%E2%80%9D%20Honors,%20One%20with%20Applications%20for%20COVID-19.aspx …",,,,1.25E+18,https://twitter.com/k12albemarle/status/1248605165277581313
2020-04-10 13:40,PittBradford,,0,2,5,Neutral,We will be SAT and ACT test optional for new students entering this fall to help with any constraints or pressures they may be facing because of the #COVID19 pandemic. https://bit.ly/2y7yafP pic.twitter.com/1TkUYKKXtX,,,#COVID19,1.25E+18,https://twitter.com/PittBradford/status/1248606032273625088
2020-04-10 13:41,MadisonCooley9,,0,2,2,Neutral,Today’s students need more support—beyond the passage of the CARES Act—during this unprecedented crisis. The HLA team put together a list of nine policy recommendations to better support #todaysstudents during COVID-19. Read the full list here: https://bit.ly/2UD1qnD,,,#todaysstudents,1.25E+18,https://twitter.com/MadisonCooley9/status/1248606672064581632
2020-04-10 13:41,SamanthaShaffn2,,1,3,8,Positive,So excited about @Edulastic now being available for teachers and students via iPhones and androids! This is epic. #remotelearning #COVID19,,#NAME?,#remotelearning #COVID19,1.25E+18,https://twitter.com/SamanthaShaffn2/status/1248606931167707136
2020-04-10 13:43,SNMA,DorathyTamayo,0,0,0,Positive,We are so excited to have you all joining us! The students can't wait. #AMEC2020 #2020vision #SNMA #SNMAxAMSA #SocialDistancing #FlattenTheCurve #COVID19 #education #blackdoctors #mobilelivework #minoritiesinmedicine #stayhome,,,#AMEC22 #22vision #SNMA #SNMAxAMSA #SocialDistancing #FlattenTheCurve #COVID19 #education #blackdoctors #mobilelivework #minoritiesinmedicine #stayhome,1.25E+18,https://twitter.com/SNMA/status/1248606982119903232
2020-04-10 13:41,Turnaround,,1,7,14,Positive,"TODAY at 12 pm ET, join the @WhitebdAdvisor #webinar on supporting students’ emotional health & learning during #COVID19: Feat. Turnaround's @DrPamelaCantor, @YaleEmotion's @MarcBrackett, @UABStudents' Rebecca Kennedy & @EdCommission's @AlyssaRafa15. http://bit.ly/C19webinar pic.twitter.com/bDg8Do0wE9",,#NAME?,#webinar #COVID19,1.25E+18,https://twitter.com/Turnaround/status/1248606936398004225
2020-04-10 13:44,DurhamPublicSch,,0,2,7,Positive,#GoodMorningDPS | Our amazing assistant principal at Little River K-8 is keeping students engaged during COVID-19. AP Crutchfield (Mr. C) and his family host Good Morning Beaver Nation on Youtube. Check it out. | #WeAreDPS #APWeek20 #DPSAPWeek #Durham | https://youtu.be/Djr0zhpYlsw pic.twitter.com/MimhfC0Wq5,,,#GoodMorningDPS #WeAreDPS #APWeek2 #DPSAPWeek #Durham,1.25E+18,https://twitter.com/DurhamPublicSch/status/1248607520425488384
2020-04-10 13:47,Christine4Wake,,0,2,2,Neutral,"ICYMI— @WCPSS Supt @cmoore90 working hard to listen, to move forward, to focus on education and caring for our students; w/ @votekeithsutton COVID-19 Update | April 9, 2020 https://youtu.be/KiyY3ZDdow0 via @YouTube",,#NAME?,,1.25E+18,https://twitter.com/Christine4Wake/status/1248607790026932224
2020-04-10 13:48,disndat,thehill,0,0,0,Negative,#Florida gov regularly reminds us that he is even more ignorant than he looks. #impressive #trumpcrimefamily #GOPDeathCult now goes after #students #TrumpLiesPeopleDie #TrumpVirus #TrumpFail #GOPCorruption #history will remember #Covid_19,,,#Florida #impressive #trumpcrimefamily #GOPDeathCult #students #TrumpLiesPeopleDie #TrumpVirus #TrumpFail #GOPCorruption #history #Covid_19,1.25E+18,https://twitter.com/disndat/status/1248608433512775680
2020-04-10 13:49,ncbudgetandtax,,1,1,0,Negative,Economic disparities will magnify the long-term effect of this #COVID19 crisis on students and their educational outcomes. #NPHW 1/http://pulse.ncpolicywatch.org/2020/04/01/the-pandemic-will-harm-vulnerable-students-which-is-why-we-must-continue-fighting-for-vulnerable-students/ …,,,#COVID19 #NPHW,1.25E+18,https://twitter.com/ncbudgetandtax/status/1248608846840360961
2020-04-10 13:51,LaRossa,,0,6,11,Negative,”Reaching for Resilience in the Time of Covid-19“ my latest essay for @AIGAdesign's @AIGAeyeondesign about helping students to imagine their futures in the face of the newly pronounced unknown. https://eyeondesign.aiga.org/my-design-career-began-during-a-recession-heres-what-i-learned/ …,,#NAME?,,1.25E+18,https://twitter.com/LaRossa/status/1248609108694986752
2020-04-10 13:55,coopmike48,,0,0,0,Neutral,"Education Research Report: Major Academic Impacts from COVID-19 Closures for Students, Especially in Math - http://educationresearchreport.blogspot.com/ pic.twitter.com/dOPIhUN2FY",,,,1.25E+18,https://twitter.com/coopmike48/status/1248609521032777729
2020-04-10 13:51,newjeru,,0,0,0,Neutral,"During COVID-19, Duke students need the support of their Blue Devil family. Read our new tip sheet to learn “6 Ways Alumni Can Help Students” right now. #TogetherDuke http://sot.ag/d6pBV",,,#TogetherDuke,1.25E+18,https://twitter.com/newjeru/status/1248609473091866629
2020-04-10 13:56,NCANetwork,,0,4,5,Neutral,"Yesterday, @usedgov announced it will move to immediately distribute $6.28 billion in funding (provided by the #CARESAct) to colleges & universities for emergency aid grants to students. Read more in our #COVID19 policy blog: https://bit.ly/2UedrhO via @rayalq @CarrieWarick",,#NAME?,#CARESAct #COVID19,1.25E+18,https://twitter.com/NCANetwork/status/1248610472770670593
2020-04-10 13:59,GradSchoolatUSC,,0,1,0,Negative,Grad students tell of the coronavirus’s impact: Delayed postdoc opportunities. Canceled commencement. Graduate students in chemistry describe how the COVID-19 pandemic has affected their work and lives. #GRADprofdev https://buff.ly/2x9pB4p pic.twitter.com/BE1VaRatf9,,,#GRADprofdev,1.25E+18,https://twitter.com/GradSchoolatUSC/status/1248610694724898818
2020-04-10 14:00,ResearchByABLE,,0,0,0,Negative,Still relevant. Good article. Its important to understand why theres so much debt in the first place! We need to bring awareness to the financial and emotional damage of student debt #COVID19 #ABLEresearchhttps://www.salon.com/2014/07/05/ronald_reagan_stuck_it_to_millennials_a_college_debt_history_lesson_no_one_tells/ …,,,#COVID19 #ABLEresearchhttps,1.25E+18,https://twitter.com/ResearchByABLE/status/1248611612119805952
2020-04-10 14:00,ccf_ny,,2,6,12,Neutral,"We have seen an increase in the number of students requesting additional support due to #COVID19. In response to their growing need, we are doing everything we can to support our community and their families in meeting their basic needs through a rapid response emergency fund. pic.twitter.com/WVa3xtr1yq",,,#COVID19,1.25E+18,https://twitter.com/ccf_ny/status/1248611749563002880
2020-04-10 14:01,cravencc,,0,1,3,Neutral,"After considering the health and safety of our students, Governor Cooper’s “Stay at Home” executive order, and the continuing uncertainty regarding the duration of the COVID-19 pandemic, Craven CC leaders have decided it is necessary to postpone this year’s graduation ceremony.",,,,1.25E+18,https://twitter.com/cravencc/status/1248611854860996612
2020-04-10 14:00,CSMHawks,,0,1,1,Neutral,"Hawks! Student Life will be hosting online SGA Elections this semester due to the COVID-19 pandemic. Elections will take place on April 21-23, ballot link will be announced on the CSM Mobile App and myLearning. Check out the full list of candidates: http://csmd.edu/election pic.twitter.com/zlPIQTWTst",,,,1.25E+18,https://twitter.com/CSMHawks/status/1248611745825820678
2020-04-10 14:03,TodaroPizza,,0,1,0,Neutral,Todaro Pizza in Clemson will be closed until the end of the COVID-19 crisis and the return of students to campus. Be safe. We love you and look forward to being back soon!,,,,1.25E+18,https://twitter.com/TodaroPizza/status/1248612168955621376
2020-04-10 14:03,ByteBackDC,,0,1,3,Negative,"COVID-19 has changed things, and our students are sticking through it. Can you give to the Virtual Training Fund today to keep #techwithinreach? https://buff.ly/39XSnlI pic.twitter.com/SoyiXkVYuB",,,#techwithinreach,1.25E+18,https://twitter.com/ByteBackDC/status/1248612477438328835
2020-04-10 14:03,Princeton,,2,4,76,Neutral,"""In the midst of the #COVID19 crisis, one silver lining is that Victor is finally getting to be a #PrincetonU student, too, and learn physics alongside me via Zoom."" — Sofia Pauca '21 #NationalSiblingsDay meets #VirtualPrincetonU: https://bit.ly/2JU3wcz pic.twitter.com/gdC6gFVP0i",,,#COVID19 #PrincetonU #NationalSiblingsDay #VirtualPrincetonU,1.25E+18,https://twitter.com/Princeton/status/1248612533675503624
2020-04-10 14:03,WCU,,0,0,1,Neutral,"Join us at 11am for the next edition of ""Catamount Connections"". MPA student Lance Morsell talks with @chriscooperwcu, Professor + Head of the Department of Political Science & Public Affairs, about the government response to COVID-19. Tune in: https://youtu.be/Vm5OIoJAnuA pic.twitter.com/8jw7BCDciC",,#NAME?,,1.25E+18,https://twitter.com/WCU/status/1248612574989443073
2020-04-10 14:06,CmuScience,,0,0,4,Positive,#FeelGoodFriday news! @Physics_CMU Ph.D. candidate Alison LaDuke has set up a grocery shopping and delivery service for physics faculty and students. Her goal is to help as many people as possible stay home and stay safe during #COVID19. #GPSAWeek https://www.cmu.edu/mcs/news-events/2020/0409_alison-laduke.html …pic.twitter.com/hzzbQeKePO,,#NAME?,#FeelGoodFriday #COVID19 #GPSAWeek,1.25E+18,https://twitter.com/CmuScience/status/1248612693457551360
2020-04-10 14:10,merrillcollege,,1,4,4,Neutral,"Merrill College has launched a global study examining how students use media during the COVID-19 pandemic -- for news and information, education, entertainment, communication with friends and family, and to engage with their communities: http://go.umd.edu/GlobalStudy #merrillmade",,,#merrillmade,1.25E+18,https://twitter.com/merrillcollege/status/1248613421873946625
2020-04-10 14:13,NACAC,,0,3,9,Neutral,"How will the #COVID-19 pandemic impact the college-going decisions of students, and how should colleges adjust admission criteria accordingly? Former admission officer Wil Del Pilar, now a VP with @EdTrust, weighs in: http://ow.ly/R1rH50yU9t6 #emchatpic.twitter.com/dVcCWoASBS",,#NAME?,#COVID #emchatpic,1.25E+18,https://twitter.com/NACAC/status/1248614260340453378
2020-04-10 14:13,bluehenprof,,0,0,1,Negative,To the Scrooges’ out there - many of these shoppers r students (some are mine!) who r doing this to support themselves due to campus job loss. Don’t be cheap!!! Think about what you would want others to do if this was your child! #QuarantineLife #Covid19 https://www.cnn.com/2020/04/09/tech/instacart-shoppers-tip-baiting/index.html …,,,#QuarantineLife #Covid19,1.25E+18,https://twitter.com/bluehenprof/status/1248615134123061253
2020-04-10 14:15,WVNews247,,0,4,0,Neutral,COLLEGE STUDENTS impacted by COVID-19 may have a chance at funding opportunities. https://www.wvnews.com/news/wvnews/capito-manchin-announce-funding-opportunities-for-college-students-impacted-by-pandemic/article_3689b1b7-c3f2-5b7d-ab80-9838956e4f3d.html …pic.twitter.com/HxqmJrcD4L,,,,1.25E+18,https://twitter.com/WVNews247/status/1248615140859076608
